gene.name	log2fc	fdr	padj
Not Sequenced	-0.131129836	67.07089233	0.871199169
Not Sequenced	0.178046032	72.26964296	0.050096543
Not Sequenced	0.243240514	65.66292924	1
Not Sequenced	0.175725691	66.91605249	0.955073723
Not Sequenced	0.318869341	39.64281434	0.649835329
Not Sequenced	0.037827917	78.05735422	0.340803132
Not Sequenced	0.130223688	68.52378002	1
Not Sequenced	0.539773517	5.692095757	0.236656437
Not Sequenced	0.468816642	6.208082474	0.204639335
Not Sequenced	0.367811062	20.71352785	0.44728279
Not Sequenced	0.399150053	17.83949367	0.816773117
Not Sequenced	0.963472564	7.560696394	0.471041106
Not Sequenced	0.622466709	10.52592383	0.650962895
Not Sequenced	-0.566433237	5.168989706	0.196255823
Not Sequenced	-0.56737069	4.063115629	0.394164807
Not Sequenced	-0.181795319	61.93521201	1
Not Sequenced	-0.168855043	63.71567447	0.963696107
Not Sequenced	0.498321793	18.67291967	0.158305649
Not Sequenced	0.530600172	22.2778045	1
Not Sequenced	-0.007119942	77.40231646	0.153280365
Not Sequenced	-0.008435019	77.72708132	0.327529756
Not Sequenced	-0.16686614	63.14863422	0.231752697
Not Sequenced	-0.16046274	63.9896537	1
Not Sequenced	-0.717055112	0	0.135188523
Not Sequenced	-0.737407975	0	1
Not Sequenced	-0.620171622	0	1
Not Sequenced	-0.475755916	8.517613994	0.28495548
Not Sequenced	-0.312928444	35.91213073	1
Not Sequenced	-0.25176679	46.33776567	0.993748599
Not Sequenced	-0.328623208	30.15708875	0.030568578
Not Sequenced	-0.312642962	33.93736844	1
Not Sequenced	0.27126973	54.87725608	0.997639044
Not Sequenced	0.242368667	44.65510918	0.840225358
Not Sequenced	0.502758424	20.04244712	0.519859968
Not Sequenced	0.572035249	7.497004978	0.846524289
Not Sequenced	-0.036513473	76.79375733	0.542642758
Not Sequenced	-0.00167365	78.01587281	0.758884668
Not Sequenced	-0.396706766	20.37308765	0.896692948
Not Sequenced	-0.419368793	17.3567402	0.842709303
Not Sequenced	-0.228868949	49.69493351	1
Not Sequenced	-0.183389107	59.42905587	0.708040975
Not Sequenced	0.558381724	2.472610599	0.568459139
Not Sequenced	0.649843832	0.034816049	0.019587384
Not Sequenced	-0.095737964	74.03689886	1
Not Sequenced	-0.043362003	78.10593669	0.407638021
Not Sequenced	0.853312809	0	0.767418052
Not Sequenced	0.779523365	0	1
Not Sequenced	-0.007370839	78.49149228	1
Not Sequenced	0.032576059	77.12927694	0.852054289
Not Sequenced	0.431137331	10.41345139	1
Not Sequenced	0.489495908	7.326266366	0.519597896
Not Sequenced	-0.165396939	67.58461926	1
Not Sequenced	0.102159923	77.98133708	1
Not Sequenced	0.165391086	70.10000631	0.029302504
Not Sequenced	0.061768434	77.21510283	0.776547692
Not Sequenced	0.67275711	0.016032814	0.868163925
Not Sequenced	0.497407182	3.906120805	0.737388066
Not Sequenced	0.110412549	74.33713034	0.70845507
Not Sequenced	0.118159138	71.12414066	0.734016302
Not Sequenced	0.747477739	11.51151568	1
Not Sequenced	0.74821405	3.894884222	0.737388066
Not Sequenced	0.055313043	78.32667688	0.923051889
Not Sequenced	0.146158735	71.44215783	0.385316173
Not Sequenced	0.081150936	71.64580099	0.396221828
Not Sequenced	0.102877822	69.86018647	0.842245693
Not Sequenced	0.061897929	78.46134028	0.125005173
Not Sequenced	0.213021214	63.15594611	0.746371894
Not Sequenced	-0.384320769	20.43106825	1
Not Sequenced	-0.293997189	36.50509288	1
Not Sequenced	-0.642195765	0	1
Not Sequenced	-0.628680406	0.554210635	0.24588751
Not Sequenced	-0.120879225	69.0545655	0.84347415
Not Sequenced	-0.020777102	77.67470517	0.87451725
Not Sequenced	-0.296092572	36.13497763	1
Not Sequenced	-0.252830298	44.82102623	0.049907371
Not Sequenced	-0.15494033	64.91736454	0.685333791
Not Sequenced	-0.144098581	64.99567477	0.228158488
Not Sequenced	0.820506544	0	0.150938664
Not Sequenced	0.856099641	0	1
Not Sequenced	-0.050759918	75.3653346	0.806657697
Not Sequenced	-0.003477512	78.18449698	1
Not Sequenced	-0.220765616	51.87207415	1
Not Sequenced	-0.210842044	53.64142524	0.426831405
Not Sequenced	-0.33401778	27.1100822	1
Not Sequenced	-0.419739548	15.77612726	0.559852129
Not Sequenced	-0.045155752	77.47272753	0.752609391
Not Sequenced	-0.063531493	76.83648736	1
Not Sequenced	0.135890904	72.25017521	0.425339442
Not Sequenced	0.208278645	64.01060952	0.369658709
Not Sequenced	0.211164565	52.16607297	0.875358038
Not Sequenced	0.224895737	54.38931945	0.00022652
Not Sequenced	-0.156138051	65.75236389	0.957116747
Not Sequenced	-0.167963635	64.1795766	0.84112068
Not Sequenced	0.07082654	75.59941717	0.651354742
Not Sequenced	-0.003914023	78.50168751	0.734016302
Not Sequenced	0.143063328	77.51450193	0.790571137
Not Sequenced	0.178250663	77.46677428	0.856606657
Not Sequenced	-0.004675299	78.22885341	0.620593973
Not Sequenced	-0.074807228	75.88025423	0.944213442
Not Sequenced	-0.029312679	74.43515738	1
Not Sequenced	-0.01788456	76.54897463	0.992256702
Not Sequenced	0.348877636	33.6934482	0.940344605
Not Sequenced	0.395605668	25.21314239	0.701936645
Not Sequenced	0.240028744	65.56035478	0.937543872
Not Sequenced	0.329231436	53.69285035	0.002203797
Not Sequenced	0.096973047	77.24928166	0.714224762
Not Sequenced	0.075728963	77.09292431	0.789394656
Not Sequenced	0.140671089	65.25194914	0.919829609
Not Sequenced	0.103396252	71.32268645	0.902197829
Not Sequenced	0.372076157	42.02678979	0.513873899
Not Sequenced	0.0221241	78.45922137	1
Not Sequenced	0.025515498	78.02560428	0.401860083
Not Sequenced	0.099298066	78.17803141	1
Not Sequenced	-0.097945203	73.55562238	1
Not Sequenced	-0.056709609	77.27121836	0.898845602
Not Sequenced	0.01021037	78.1687191	1
Not Sequenced	0.010802673	78.21672179	0.729304748
Not Sequenced	-0.204130796	54.65150618	1
Not Sequenced	-0.229886588	50.231434	0.832132961
Not Sequenced	-0.152654083	65.11377589	0.643027535
Not Sequenced	-0.16674068	64.66544154	0.858251564
Not Sequenced	0.003915114	78.35848686	0.656281839
Not Sequenced	0.029803394	78.32365814	0.060967945
Not Sequenced	0.267320827	41.65837482	1
Not Sequenced	0.318657598	34.20575956	0.38611874
Not Sequenced	-0.47487366	9.641096308	1
Not Sequenced	-0.493587566	8.438278304	0.578243073
Not Sequenced	-0.103357958	72.16593403	1
Not Sequenced	-0.065694391	76.35296522	0.635586754
Not Sequenced	-0.01022455	78.50608721	0.593595266
Not Sequenced	0.051495248	75.56216185	0.704622369
Not Sequenced	-0.234472869	50.69435141	0.968490103
Not Sequenced	-0.231857336	51.514898	0.999818398
Not Sequenced	-0.039565404	76.1891358	0.112517964
Not Sequenced	-0.031342499	77.36004346	0.231922064
Not Sequenced	-0.084329832	73.4038427	1
Not Sequenced	-0.070553042	73.8472206	0.121900492
Not Sequenced	0.226542269	52.0778187	0.950935899
Not Sequenced	0.23529969	55.14389067	0.819314567
Not Sequenced	0.340469549	29.33750836	0.888734123
Not Sequenced	0.106028387	76.33503332	0.017770625
Not Sequenced	0.39504143	14.58203573	0.700403641
Not Sequenced	0.528519121	3.473425641	0.863656462
Not Sequenced	0.201474575	70.75752156	1
Not Sequenced	0.264839162	61.18120932	0.889116675
Not Sequenced	0.219581026	63.8865855	1
Not Sequenced	0.180934941	70.67517694	0.534661564
Not Sequenced	-0.435928205	12.98944668	0.631912963
Not Sequenced	-0.475370114	5.916873308	0.603128962
Not Sequenced	0.164537825	63.08397829	0.775613652
Not Sequenced	0.161437373	72.87170919	0.624873781
Not Sequenced	-0.066632574	75.72756169	1
Not Sequenced	-0.090658795	73.9122231	0.261354709
Not Sequenced	-0.069815889	75.83513189	0.641368396
Not Sequenced	-0.027606701	78.24976302	0.886596375
Not Sequenced	0.047800664	75.13248154	0.895684021
Not Sequenced	0.082593911	71.00482896	0.596365704
Not Sequenced	-0.100306545	72.04696055	0.366631868
Not Sequenced	-0.192553447	59.17699602	0.406277632
Not Sequenced	0.214611933	50.18264763	0.98452491
Not Sequenced	0.209988008	50.34530949	1
Not Sequenced	0.150326948	57.09648811	0.181055759
Not Sequenced	0.117921751	66.96264948	0.411002392
Not Sequenced	0.118590602	78.15498945	0.242642365
Not Sequenced	0.039452289	78.0871163	0.393487806
Not Sequenced	0.331729643	31.31027706	1
Not Sequenced	0.326458869	32.95851292	0.045635749
Not Sequenced	-0.261616319	45.16418632	0.000381749
Not Sequenced	-0.206733231	53.25187906	0.659395516
Not Sequenced	0.091540073	73.59032876	0.007943478
Not Sequenced	0.051339249	76.28552993	0.975186132
Not Sequenced	0.113553381	67.36602758	0.647286031
Not Sequenced	0.104160186	68.3845594	1
Not Sequenced	1.156027933	0	1
Not Sequenced	1.118185767	0	0.11100708
Not Sequenced	0.168812229	73.22647212	0.926786056
Not Sequenced	0.170602302	73.61418601	0.187745492
Not Sequenced	-0.005533196	78.50602638	0.961018001
Not Sequenced	0.093170761	77.95369958	0.863656462
Not Sequenced	0.032808769	76.64553575	1
Not Sequenced	-0.044836532	78.17820633	0.960585301
Not Sequenced	0.135961046	66.51142617	0.021527749
Not Sequenced	0.139612927	65.69469128	1
Not Sequenced	0.29116854	50.25375746	0.367824237
Not Sequenced	0.324346324	42.77933915	0.125258324
Not Sequenced	-0.573684856	2.333518424	0.862022901
Not Sequenced	-0.490243839	8.80070036	0.978472908
Not Sequenced	-0.502178673	8.678017866	0.964418952
Not Sequenced	-0.460315606	12.10855174	0.961924501
Not Sequenced	-0.135339607	65.93714238	0.512801369
Not Sequenced	-0.154206052	63.39752122	0.996784651
Not Sequenced	0.655596634	4.873920514	1
Not Sequenced	0.688874372	1.015833502	1
Not Sequenced	0.401690118	58.16746773	0.97773043
Not Sequenced	0.232372133	73.99777196	0.924069191
Not Sequenced	-0.021155092	76.38937385	1
Not Sequenced	0.06263971	77.73462994	1
Not Sequenced	0.320339525	40.93981227	1
Not Sequenced	0.369565496	29.47567362	0.893279423
Not Sequenced	0.353010217	28.18860711	0.889634405
Not Sequenced	0.28392972	38.30298134	0.200547244
Not Sequenced	-0.416028138	16.38496245	1
Not Sequenced	-0.46422326	10.1087911	0.949780062
Not Sequenced	0.005097942	78.18050377	0.260355612
Not Sequenced	-0.088484779	73.1762138	0.497107346
Not Sequenced	0.201322342	54.8223877	0.775648958
Not Sequenced	0.19577746	59.8168524	0.976550634
Not Sequenced	0.201262948	66.0766883	1
Not Sequenced	0.165880743	77.58680233	1
Not Sequenced	0.125922398	72.93077719	0.997303608
Not Sequenced	0.182985939	67.33678123	0.786588938
Not Sequenced	1.18164334	0	1
Not Sequenced	1.08911289	0	0.729660512
Not Sequenced	0.161096834	66.59504868	0.919135379
Not Sequenced	0.147838327	70.16876642	1
Not Sequenced	-0.095807526	73.14088654	0.406214368
Not Sequenced	-0.132106746	67.3072616	0.319452764
Not Sequenced	-0.146926665	59.92991787	0.822821187
Not Sequenced	-0.149380912	60.4173586	1
Not Sequenced	0.629971102	4.873860269	0.245195562
Not Sequenced	0.549159401	11.67883817	1
Not Sequenced	0.254758387	61.88038779	1
Not Sequenced	0.313907983	64.63378701	0.95973811
Not Sequenced	0.073577808	77.07391278	0.759336103
Not Sequenced	0.081404874	77.39138528	0.805165288
Not Sequenced	-0.128363957	64.51272936	0.124636517
Not Sequenced	-0.095010965	70.69173117	0.617401122
Not Sequenced	0.196556439	62.10487035	0.716042573
Not Sequenced	0.161109334	65.42974313	1
Not Sequenced	0.101197165	75.88525969	1
Not Sequenced	0.156670384	72.19051366	0.718402345
Not Sequenced	-0.17914334	64.18493325	0.659395516
Not Sequenced	-0.023420357	78.2323658	0.153311591
Not Sequenced	-0.277628812	42.34269037	0.697132975
Not Sequenced	-0.354313622	34.07128412	1
Not Sequenced	-0.411950589	18.47075697	0.442813152
Not Sequenced	-0.370549692	24.61482016	0.10608337
Not Sequenced	-0.280051138	37.38480267	1
Not Sequenced	-0.207086375	53.65934752	0.440994178
Not Sequenced	-0.014792274	78.48764114	0.893279423
Not Sequenced	-0.041850208	78.15171361	0.966755572
Not Sequenced	-0.632025612	0.16568743	0.741730492
Not Sequenced	-0.599520707	2.420658189	0.997627451
Not Sequenced	0.149361181	66.85424181	0.97301956
Not Sequenced	0.136251613	65.45090124	1
Not Sequenced	-0.202359122	55.15241897	0.945910742
Not Sequenced	-0.198116147	55.99307445	0.820585636
Not Sequenced	0.295881219	45.38224833	0.845781704
Not Sequenced	0.311536011	42.49020009	0.541123051
Not Sequenced	-0.242114947	49.48871809	1
Not Sequenced	-0.43256763	16.09336436	0.624133444
Not Sequenced	0.130730849	70.54826065	0.95888377
Not Sequenced	0.173214518	70.19042829	0.437010281
Not Sequenced	0.596818958	3.990416895	0.644207536
Not Sequenced	0.537965094	4.750454895	0.788076464
Not Sequenced	0.120760807	74.29319309	1
Not Sequenced	0.153330649	67.75908173	1
Not Sequenced	0.13024255	70.28375344	0.682025994
Not Sequenced	0.04151947	77.12287515	0.097163495
Not Sequenced	0.037879598	78.08601556	0.960373498
Not Sequenced	0.077374723	75.9597591	1
Not Sequenced	0.395366351	32.50081461	1
Not Sequenced	0.392450624	35.45642297	1
Not Sequenced	0.377933674	21.92424774	0.780204647
Not Sequenced	0.380620204	16.74511799	0.293488894
Not Sequenced	0.021063447	78.47467434	0.301395602
Not Sequenced	-0.022660327	78.26774745	0.375564831
Not Sequenced	0.488991989	69.89424082	1
Not Sequenced	0.528008325	74.09472332	0.358709175
Not Sequenced	0.050465079	78.33942328	1
Not Sequenced	0.150464455	70.72314525	0.880254808
Not Sequenced	0.542204414	72.86855175	0.895162906
Not Sequenced	0.484516145	72.3890475	0.698008506
Not Sequenced	0.345215904	46.31706849	0.909492234
Not Sequenced	0.765165826	32.73295773	0.569586479
Not Sequenced	-0.300692031	36.29641639	0.731791845
Not Sequenced	-0.313229238	35.97479805	0.466174941
Not Sequenced	-0.035859712	77.97893306	0.923487068
Not Sequenced	-0.07001765	76.23092638	0.430093376
Not Sequenced	-0.173824555	60.19160812	1
Not Sequenced	-0.121363704	69.10976573	1
Not Sequenced	-0.438475799	19.98357436	0.046971979
Not Sequenced	-0.338547916	28.57531349	0.657788987
Not Sequenced	-0.081052077	73.51777062	0.041149817
Not Sequenced	-0.053535462	74.64464912	0.235678743
Not Sequenced	-0.424440132	18.03308004	1
Not Sequenced	-0.511949695	3.932188717	0.860110379
Not Sequenced	-0.110190082	68.85687994	0.090690499
Not Sequenced	-0.105899111	72.69845987	9.18858E-12
Not Sequenced	-0.74683348	0	1
Not Sequenced	-0.76664499	0	0.762557854
Not Sequenced	-0.112207135	67.97414354	0.477521388
Not Sequenced	-0.081383323	73.20630185	0.648670596
Not Sequenced	-0.214802913	54.23721105	0.511511476
Not Sequenced	-0.243330409	51.60089688	0.16145552
Not Sequenced	-0.057646495	77.25648952	1
Not Sequenced	-0.044615879	77.54181475	1
Not Sequenced	1.181531088	0	0.823796988
Not Sequenced	1.163677919	0	1
Not Sequenced	0.507536403	3.016277848	0.147050615
Not Sequenced	0.579136548	1.68266231	0.719146113
Not Sequenced	-0.069390983	74.19457849	0.688503039
Not Sequenced	-0.073928078	74.55814311	1
Not Sequenced	0.923610438	74.51696983	0.945956733
Not Sequenced	1.064100157	10.38775106	0.319452764
Not Sequenced	0.232886303	50.71204817	1
Not Sequenced	0.187499121	55.78657117	1
Not Sequenced	0.353159027	24.52376246	0.910780902
Not Sequenced	0.357582548	20.62180779	1
Not Sequenced	0.269322823	32.0522608	1
Not Sequenced	0.413378432	18.93402877	0.961018001
Not Sequenced	-0.299139603	37.90278965	0.987972847
Not Sequenced	-0.297283449	36.46633213	0.831984001
Not Sequenced	#VALUE!		1
Not Sequenced	0.772282996	67.50464887	1
Not Sequenced	0.157318675	77.23412633	0.670302972
Not Sequenced	0.226506589	72.04127399	0.863656462
Not Sequenced	0.560692599	61.42081124	0.753610941
Not Sequenced	0.593040032	63.29183223	0.772137502
Not Sequenced	0.367842075	24.96613422	0.778287837
Not Sequenced	0.486279604	8.452003692	1
Not Sequenced	0.337801092	38.33520307	0.764117784
Not Sequenced	0.362354946	33.84558664	0.871199169
Not Sequenced	0.044215944	78.49143492	0.882436145
Not Sequenced	0.044012189	78.24668582	1
Not Sequenced	-0.052149331	77.12517764	0.153951431
Not Sequenced	-0.066377883	76.08104231	0.276582972
Not Sequenced	-0.620687607	0	1
Not Sequenced	-0.627079615	0	1
Not Sequenced	0.091911843	77.58608079	1
Not Sequenced	0.245506915	68.20731823	1
Not Sequenced	-0.777475939	0	1
Not Sequenced	-0.771909579	0	1
Not Sequenced	-0.114428901	71.44088607	0.828990862
Not Sequenced	-0.136009296	68.40346796	0.186077389
Not Sequenced	-0.068267199	75.54352813	1
Not Sequenced	-0.021451283	78.21646584	0.559105202
Not Sequenced	-0.248849876	45.19501446	0.713805061
Not Sequenced	-0.060186739	74.08467472	1
Not Sequenced	-0.720545442	0	0.889858249
Not Sequenced	-0.731924148	0	0.021080385
Not Sequenced	-0.319227557	35.42850503	0.051213049
Not Sequenced	-0.350386201	30.56705696	1
Not Sequenced	0.421522989	70.44034788	0.552562308
Not Sequenced	0.553893729	52.44211926	1
Not Sequenced	-0.154919939	66.71884445	1
Not Sequenced	0.038286738	78.12224884	0.820680689
Not Sequenced	-0.591034894	2.018793055	1
Not Sequenced	-0.551670597	5.117969448	0.408038422
Not Sequenced	-0.57623848	2.184515218	0.172301506
Not Sequenced	-0.56854869	2.281769174	0.772033915
Not Sequenced	0.226382246	45.58672887	0.322150012
Not Sequenced	0.213006321	47.15864923	0.540160182
Not Sequenced	-0.030726757	78.06064539	0.844746191
Not Sequenced	0.040246579	77.4718005	0.449600353
Not Sequenced	0.520603422	51.16328792	0.994747115
Not Sequenced	0.527354305	59.53205981	0.930303694
Not Sequenced	-0.423574728	16.43283967	1
Not Sequenced	-0.365341213	23.49028069	0.951802848
Not Sequenced	0.089474001	76.28754119	0.988073662
Not Sequenced	0.14335792	72.47438632	0.667996167
Not Sequenced	0.212997026	53.32707756	0.712029498
Not Sequenced	0.217913105	54.637249	0.767803264
Not Sequenced	0.199585105	54.05772602	0.722296522
Not Sequenced	0.279836475	39.24874612	0.894721424
Not Sequenced	-0.077466443	72.71381893	0.187250612
Not Sequenced	-0.076246678	73.6537198	0.558002911
Not Sequenced	-0.757497399	0	0.195739969
Not Sequenced	-0.731478263	0	0.278026394
Not Sequenced	-0.169158055	61.02492721	0.393138706
Not Sequenced	-0.088401081	73.40860923	0.568522725
Not Sequenced	-0.159576473	63.32853544	0.968490103
Not Sequenced	-0.174752992	61.8160934	0.387580094
Not Sequenced	-1.410324521	0	0.844794187
Not Sequenced	-1.24186662	0	0.592959532
Not Sequenced	-0.45676441	14.00219517	1
Not Sequenced	-0.487514592	10.35453202	0.574961562
Not Sequenced	0.33988173	32.35532841	0.673850759
Not Sequenced	0.392215776	25.3729726	1
Not Sequenced	-0.426933973	21.84133161	0.947951072
Not Sequenced	-0.420769245	23.48630629	0.538180805
Not Sequenced	-0.485751788	10.32660303	0.931247029
Not Sequenced	-0.501508414	8.993187261	0.983407884
Not Sequenced	-0.146168996	64.81708566	0.80362735
Not Sequenced	-0.153325978	63.62414238	1
Not Sequenced	-0.116226118	68.16503121	0.825491841
